Date,Amount,Contractor
1001635200.00000000,44979203.0,Logicon 
1001635200.00000000,35950000.0,Hunt Building 
1001635200.00000000,25638162.0,Computer Sciences 
1001635200.00000000,24950000.0,Northrop Grumman Systems 
1001635200.00000000,24000000.0,Pacific Treatment Environmental Services 
1001635200.00000000,16173696.0,American Institutes for Research
1001635200.00000000,15000000.0,American Bridge 
1001635200.00000000,13518000.0,Volmar Construction 
1001635200.00000000,12220105.0,Flight International 
1001635200.00000000,11990193.0,Computer Sciences 
1001635200.00000000,9996987.0,Lockheed Martin Information Systems
1001635200.00000000,9644362.0,Darlington 
1001635200.00000000,9592793.0,General Dynamics Communications 
1001635200.00000000,8811765.0,SRI International
1001635200.00000000,8170000.0,Raytheon Sensors and Electronic Systems
1001635200.00000000,7995272.0,CECI-ACI*
1001635200.00000000,7490950.0,following companies are being awarded cost-plus-fixed-fee
1001635200.00000000,7300000.0,Lend Lease Actus 
1001635200.00000000,6354250.0,Pro Construction 
1001635200.00000000,6180000.0,Anderson-Columbia 
1001635200.00000000,6008437.0,AMSEC 
1001635200.00000000,5916465.0,Zeiders Enterprises 
1001635200.00000000,5739151.0,Advanced Acoustic Concepts
1001635200.00000000,5571448.0,KPMG LLP
1001635200.00000000,5260000.0,KW Construction 
1001635200.00000000,5251554.0,McDonnell Douglas 
1001635200.00000000,5214478.0,McDonnell Douglas
1001635200.00000000,5133558.0,BAE Systems Technical Services 
1001635200.00000000,5181650.0,PriceWaterhouseCoopers LLP
1001635200.00000000,30000000.0,Varian Oncology System
1001635200.00000000,30000000.0,Siemens Medical Systems 
1001635200.00000000,30000000.0,Elekta Oncology Systems 
1001635200.00000000,8039221.0,Falcon Fuels 
1001635200.00000000,7428800.0,BAE Systems Information and Electronic Warfare Systems
1001635200.00000000,8553760.0,Swift & 
1001894400.00000000,598000000.0,CH2M Hill
1001894400.00000000,50694503.0,Dick Pacific/Shintani
1001894400.00000000,2762689.0,Canoochee EMC*
1001894400.00000000,19757000.0,GHEMM 
1001894400.00000000,12332080.0,Test and Experimentation Services 
1001894400.00000000,10641128.0,R. N. Rouse & 
1001894400.00000000,1706053.0,Kvaerner Process Services 
1001894400.00000000,33333333.0,Cape Environmental Management 
1001894400.00000000,9547200.0,MHF Logistical Solutions 
1001894400.00000000,9875000.0,Weeks Marine 
1001894400.00000000,5245542.0,Kukurin Contracting 
1001894400.00000000,493787200.0,Aerospace 
1001894400.00000000,215049661.0,TRW 
1001894400.00000000,47525000.0,Sabreliner 
1001894400.00000000,42196547.0,TRW 
1001894400.00000000,37689107.0,ARCTEC Services
1001894400.00000000,31300000.0,Boeing Military Aircraft and Missile Systems
1001894400.00000000,24286175.0,Harris Technical Services 
1001894400.00000000,10333095.0,United Technologies 
1001894400.00000000,7200000.0,Lockheed Martin Integrated Systems 
1001894400.00000000,6910964.0,Mason and Hanger 
1001894400.00000000,6882849.0,Boeing 
1001894400.00000000,5600000.0,Sikorsky Aircraft 
1001894400.00000000,799105.0,Boeing 
1001894400.00000000,16984493.0,Amoco Oil 
1001894400.00000000,8541498.0,Coastal Aruba Refining 
1001894400.00000000,8500980.0,Exxon Mobil Fuels Marketing 
1001894400.00000000,8172500.0,American Port Services 
1001894400.00000000,5618792.0,Parker Hannifin
1001894400.00000000,6030798.0,Lockheed Martin 
1001980800.00000000,51281146.0,Raytheon 
1001980800.00000000,10629750.0,Raytheon 
1001980800.00000000,995229.0,Boeing Military Aircraft and Missile Systems Group - Helicopter Division
1001980800.00000000,35897000.0,Helsel Phelps Construction
1001980800.00000000,1003953.0,Boeing Military Aircraft and Missile Systems Group - Helicopter Division
1001980800.00000000,10222598.0,Alaska Mechanical 
1001980800.00000000,25397761.0,Agbayani Construction 
1001980800.00000000,9757600.0,Asher Contracting 
1001980800.00000000,5578359.0,Pratt & Whitney Military Engines
1001980800.00000000,5149768.0,Rothe Computer Solutions
1002067200.00000000,135500000.0,Advanced Extremely High Frequency (AEHF) National Team (comprised of Lockheed Martin 
1002067200.00000000,807468300.0,Vanguard Research 
1002067200.00000000,27298250.0,Technology Service 
1002067200.00000000,24000000.0,Delex Systems
1002067200.00000000,14349822.0,Honeywell International
1002153600.00000000,22540561.0,Seaward Marine Services 
1002153600.00000000,6030798.0,Team 2020 Consortium
1002240000.00000000,3000000000.0,SETA 
1002240000.00000000,54710935.0,Science Applications International 
1002240000.00000000,12133284.0,AM General 
1002240000.00000000,8269989.0,AM General 
1002240000.00000000,10856250.0,Utah State Office of Rehabilitation
1002585600.00000000,40000000.0,Cubic Defense Systems 
1002585600.00000000,17400000.0,Bell-Boeing Joint Program Office
1002585600.00000000,12319200.0,Raytheon Systems 
1002585600.00000000,11057248.0,Raytheon Systems 
1002585600.00000000,8284808.0,Electric Boat 
1002585600.00000000,6305981.0,FDGM 
1002585600.00000000,5201204.0,Northern Sierra Construction 
1002585600.00000000,555615.0,FN Manufacturing 
1002672000.00000000,10921527.0,Modern Continental Construction 
1002672000.00000000,13275573.0,Charles Stark Draper
1002672000.00000000,6366897.0,Lockheed Martin Missiles and Space
1002844800.00000000,31654798.0,PRO Petroleum 
1002844800.00000000,23381400.0,American Apparel 
1002844800.00000000,20111940.0,Golden Manufacturing 
1002844800.00000000,15103800.0,D.J. Manufacturing 
1002844800.00000000,6869169.0,Phoenix Fuel 
1002844800.00000000,19552158.0,Swift & 
1002844800.00000000,13767890.0,VSE 
1003104000.00000000,400000000.0,Computer Science 
1003104000.00000000,26000000.0,Northrop Grumman Corp
1003104000.00000000,6237815.0,Israel Military Industries Limited
1003190400.00000000,100000.0,TRW Systems
1003190400.00000000,9773406.0,General Dynamics Land Systems 
1003190400.00000000,5660392.0,Norfolk Shipbuilding & Drydock 
1003276800.00000000,27468560.0,Dynamic Gunver Technology
1003276800.00000000,4435343.0,Stanadyne Automotive 
1003276800.00000000,155730.0,Miller-Holzwarth 
1003363200.00000000,406883256.0,National Steel and Shipbuilding 
1003363200.00000000,395971000.0,Bechtel Bettis 
1003363200.00000000,137131600.0,KAPL 
1003363200.00000000,13422593.0,Electric Boat 
1003363200.00000000,1863593.0,Raytheon Systems 
1003363200.00000000,6287141.0,Burlington Performance Wear
1003449600.00000000,156242623.0,Bindley Cardinal Drug 
1003449600.00000000,13666968.0,Propper International 
1003449600.00000000,6590000.0,Dakota Drug 
1003449600.00000000,58998134.0,Raytheon Technical Services 
1003449600.00000000,8954031.0,Raytheon Electronic Systems
1003449600.00000000,43720000.0,Veridian Engineering 
1003449600.00000000,27686851.0,Boeing Space and Communications
1003449600.00000000,14600000.0,Sverdrup Technology 
1003449600.00000000,1997109.0,Simula Safety Systems 
1003449600.00000000,884229.0,Gear Wizard 
1003708800.00000000,14906599.0,Novo Nordisk Pharmaceuticals
1003708800.00000000,7003681.0,Gentex 
1003708800.00000000,10156719.0,CACI Field Services 
1003708800.00000000,9500000.0,Bombardier Motor 
1003708800.00000000,7696998.0,CO-STAR III* (a joint venture)
1003708800.00000000,5214470.0,L-3 Communications
1003708800.00000000,6820000.0,Sunera-Paramount*
1003708800.00000000,50000.0,Mike Hooks 
1003795200.00000000,122686166.0,Charles Stark Draper
1003795200.00000000,11460000.0,Litton Systems 
1003881600.00000000,180910341.0,TRW ICBM Systems
1003881600.00000000,19234000.0,United Technologies 
1003881600.00000000,88635025.0,Farmland National Beef Packing 
1003881600.00000000,15878585.0,IBP 
1003968000.00000000,60155724.0,DD 21 Alliance
1003968000.00000000,47000000.0,Bell-Boeing Joint Program Office
1003968000.00000000,30000000.0,Stronghold Engineering 
1003968000.00000000,27090128.0,Raytheon Sensors & Electronic Systems
1003968000.00000000,9263392.0,Digital Systems International 
1003968000.00000000,6083201.0,AmerInd 
1003968000.00000000,50000000.0,Laughlin
1003968000.00000000,11440000.0,Royal Ordnance North America 
1003968000.00000000,8971800.0,McDonnell Douglas Helicopter 
1003968000.00000000,2011170.0,Computational Sensors 
1003968000.00000000,21924999.0,Bremen-Bowden
1004054400.00000000,18981928201.0,Lockheed Martin 
1004054400.00000000,4803460088.0,Pratt and Whitney
1004054400.00000000,78620047.0,Applied Physics Laboratory
1004054400.00000000,58001742.0,BAE Systems Applied Technologies 
1004054400.00000000,35066765.0,SAIC
1004054400.00000000,21514200.0,Rolls-Royce 
1004054400.00000000,702643415.0,Litton/PRC
1004054400.00000000,7031060.0,KSD 
1004054400.00000000,260327.0,Simulation Technologies 
1004054400.00000000,100000.0,CAS*
1004054400.00000000,16540482.0,SK Global America 
1004054400.00000000,15093360.0,Simula Safety Systems 
1004054400.00000000,12501160.0,Ceradyne 
1004054400.00000000,7562400.0,Armor Works 
1004054400.00000000,5311600.0,Warnick 
1004313600.00000000,47896087.0,Lockheed Martin 
1004313600.00000000,17246861.0,Electric Boat 
1004313600.00000000,5781009.0,United Defense LP
1004313600.00000000,19945108.0,Northrop Grumman Systems
1004313600.00000000,7709823.0,Lockheed Martin Missiles and Space
1004313600.00000000,7393460.0,Niking 
1004400000.00000000,3710912.0,Chamberlain Manufacturing 
1004400000.00000000,1800000.0,TRW 
1004400000.00000000,13107586.0,North American Airlines Contractor Team
1004400000.00000000,12776814.0,BAE Systems
1004486400.00000000,425498.0,Battelle Memorial Institute
1004486400.00000000,7751591.0,Honeywell 
1004486400.00000000,5850542.0,Pump & Engine Control Systems
1004486400.00000000,35700000.0,General Electric Aircraft Engines
1004486400.00000000,28852704.0,Interstate Electronics 
1004486400.00000000,15691938.0,Alliant Techsystems 
1004486400.00000000,6500000.0,Lockheed Martin
1004486400.00000000,6332500.0,Weeks Marine 
1004486400.00000000,14500328.0,Raytheon Aerospace 
1004486400.00000000,11804802.0,Lockheed Martin Mission Systems
1004486400.00000000,9499117.0,Telephonics 
1004486400.00000000,9294719.0,McDonnell Douglas 
1004486400.00000000,8213000.0,Lockheed Martin 
1004486400.00000000,275498.0,Federated Wholesale*
1004572800.00000000,368822692.0,Applied Research Laboratory
1004572800.00000000,31267567.0,Basic Commerce & Industries 
1004572800.00000000,19409200.0,Boeing Aerospace Operations
1004572800.00000000,9723129.0,C-Cubed 
1004572800.00000000,9075000.0,Pyrotechnic Specialties 
1004572800.00000000,27442010.0,TRW/Vinnell
1004572800.00000000,4806524.0,Stanley Associates 
1004572800.00000000,1789000.0,Kipper Tool 
1004572800.00000000,50000.0,Jones Lang LaSalle
1004572800.00000000,75939961.0,Lockheed Martin Mission Systems
1004572800.00000000,49979000.0,Team Space Base Laser (SBL) Integrated Flight Experiment (IFX) Joint Venture
1004659200.00000000,70073157.0,Boeing Space and Communications
1004659200.00000000,35800000.0,McDonnell Douglas 
1004659200.00000000,8218110.0,Goodyear Tire & Rubber 
1004659200.00000000,6188837.0,CH2M Hill
1004918400.00000000,17500000.0,Environmental Chemical 
1004918400.00000000,3710912.0,Chamberlain Manufacturing 
1004918400.00000000,12676800.0,McDonnell Douglas 
1004918400.00000000,7688050.0,Boeing Information and Communication Systems
1004918400.00000000,12250066.0,Parker Hannifin
1004918400.00000000,7329649.0,Ssangyong (U.S.A.) 
1004918400.00000000,5725528.0,Texas Research Institute Austin 
1004918400.00000000,8039150.0,NAVY
1004918400.00000000,8039150.0,Orbital Sciences 
1004918400.00000000,6598728.0,Raytheon 
1004918400.00000000,5320629.0,Litton Advanced Systems 
1005004800.00000000,32649398.0,ITT Industries
1005004800.00000000,19359999.0,McDonnell Douglas 
1005004800.00000000,9700000.0,Bell-Boeing Joint Program Office
1005004800.00000000,8000000.0,Tetra Tech EM 
1005004800.00000000,6658525.0,Newport News Shipbuilding
1005091200.00000000,114181522.0,Science Applications International 
1005091200.00000000,73100000.0,McDonnell Douglas 
1005091200.00000000,21792168.0,McDonnell Douglas 
1005091200.00000000,21200000.0,Lockheed Martin Systems Integration
1005091200.00000000,19000000.0,Sikorsky Aircraft 
1005091200.00000000,11920605.0,Newport News Shipbuilding
1005091200.00000000,23500000.0,Lockheed Martin 
1005177600.00000000,43546639.0,Lockheed Martin 
1005177600.00000000,10598619.0,Eaton 
1005177600.00000000,7729817.0,Lockheed Martin 
1005177600.00000000,10000.0,Shavers-Whittle Construction 
1005264000.00000000,3710912.0,Chamberlain Manufacturing 
1005264000.00000000,36132500.0,Lockheed Martin 
1005264000.00000000,17801912.0,Northrop Grumman 
1005264000.00000000,5959461.0,Goodyear Tire & Rubber 
1005264000.00000000,21856416.0,BAE Systems
1005264000.00000000,5000000.0,Lockheed Martin 
1005264000.00000000,6501863.0,Hovensa 
1005264000.00000000,5970839.0,McDonnell Douglas 
1005609600.00000000,411000000.0,General Electric Aircraft Engines
1005609600.00000000,30012000.0,Northrop Grumman 
1005609600.00000000,86972677.0,Northrop Grumman Systems 
1005609600.00000000,14735925.0,Raytheon Aircraft 
1005609600.00000000,5861500.0,Lockheed Martin Aeronautics 
1005609600.00000000,21301074.0,Goodyear Tire & Rubber 
1005609600.00000000,8404691.0,National Forge 
1005609600.00000000,3349485.0,Longbow Limited Liability 
1005609600.00000000,20825996.0,Northrop Grumman 
1005696000.00000000,27006957.0,Communication Technologies 
1005696000.00000000,46403995.0,Global Technical Systems
1005696000.00000000,2899463.0,Hellfire Systems 
1005696000.00000000,5406850.0,BAE Systems
1005696000.00000000,98267909.0,McDonnell Douglas 
1005696000.00000000,8717043.0,GRC International
1005696000.00000000,7605000.0,General Dynamics
1005696000.00000000,15890565.0,Lockheed Martin 
1005696000.00000000,8210052.0,Dairy Maid Dairy 
1005696000.00000000,5940879.0,Maryland and Virginia Milk Producers Cooperative Association 
1005782400.00000000,241993426.0,McDonnell Douglas Helicopter 
1005782400.00000000,13171200.0,Rolls-Royce Allison
1005782400.00000000,6688304.0,Northrop Grumman 
1005782400.00000000,25876870.0,Equilon Enterprises 
1005782400.00000000,19755640.0,Raytheon 
1005782400.00000000,7748275.0,Lockheed Martin Systems Integration
1005782400.00000000,6230000.0,Litton Systems 
1005782400.00000000,7704638.0,PAE Government Services 
1005868800.00000000,2698000000.0,Advanced Extremely High Frequency (AEHF) National Team
1005868800.00000000,5587609.0,AIL Systems 
1005868800.00000000,1143261.0,SSI Technology 
1005868800.00000000,8336000.0,Newport News Shipbuilding
1005868800.00000000,7000000.0,Raytheon 
1005868800.00000000,6500000.0,Innovative Productivity 
1006128000.00000000,218415866.0,Bechtel Plant Machinery
1006128000.00000000,21477927.0,Raytheon Systems 
1006128000.00000000,17243423.0,Raytheon Systems
1006128000.00000000,80745000.0,Lockheed Martin 
1006128000.00000000,10222576.0,Robertson Aviation 
1006128000.00000000,21261500.0,Boeing Defense and Space Group
1006128000.00000000,12977510.0,Sterling Foods
1006214400.00000000,250000000.0,IBM Global Government Industry
1006214400.00000000,250000000.0,AGFA 
1006214400.00000000,55632063.0,Boeing Helicopter
1006214400.00000000,30000000.0,Coastal Pacific Food Distributors 
1006214400.00000000,5093525.0,ITT Industries 
1006300800.00000000,72512188.0,AM General 
1006300800.00000000,8933993.0,Northrop Grumman
1006300800.00000000,65703258.0,Sopakco Packaging
1006300800.00000000,48277600.0,AmeriQual Group 
1006300800.00000000,45335788.0,Wornick 
1006300800.00000000,25000000.0,Science and Applied Technology 
1006300800.00000000,8395463.0,Chesapeake Sciences 
1006300800.00000000,7407805.0,AC 
1006300800.00000000,6620827.0,Colville Tribal Services 
1006300800.00000000,6000000.0,Systems & Electronics 
1006300800.00000000,5200000.0,McDonnell Douglas 
1006732800.00000000,76024415.0,Powerware 
1006732800.00000000,19333220.0,General Electric International 
1006732800.00000000,9005545.0,Acton Burnell Inc
1006732800.00000000,5626788.0,Remotec 
1006819200.00000000,210000.0,ITT Industries
1006819200.00000000,45332175.0,Boeing 
1006819200.00000000,7588036.0,Lockheed Martin
1006905600.00000000,262525173.0,Lockheed Martin
